Date,Open Price,High Price,Low Price,Close Price,WAP
27-February-2019,56550.4,57272.75,56300.0,56914.6,56800.620303756994
26-February-2019,54999.95,56300.0,54500.0,55802.55,55314.74928366762
25-February-2019,55400.0,55400.0,54768.4,55253.25,55115.63636363637
22-February-2019,54800.0,55138.0,54687.35,54860.95,54929.400990099006
21-February-2019,55108.0,55495.0,54600.05,54728.7,54823.41275167785
20-February-2019,54378.15,55500.0,54111.2,55045.1,54625.686832740204
19-February-2019,54424.0,55216.65,53901.45,54320.55,54491.51724137932
18-February-2019,55060.1,55182.35,54243.0,54423.7,54521.508
15-February-2019,56285.0,56500.0,55000.0,55190.25,55509.61495844875
14-February-2019,55455.0,56500.0,55254.9,56308.75,56042.51602564104
13-February-2019,55500.1,55821.4,55288.75,55579.55,55619.716180371346
12-February-2019,55540.05,56100.0,55005.0,55346.5,55413.82449725777
11-February-2019,56998.5,56998.5,54800.0,55353.75,55483.8015625
8-February-2019,59000.0,59035.0,56163.55,56470.15,57268.90503323838
7-February-2019,60060.0,60812.9,59090.0,59637.4,59978.87312687313
6-February-2019,60300.0,60300.0,59584.0,60052.65,60016.30798479089
5-February-2019,60299.85,60370.55,59650.95,60107.9,60036.33445945945
4-February-2019,61858.95,61858.95,59900.05,60065.65,60307.66712328767
1-February-2019,61999.0,62642.0,61050.0,61204.4,61686.26905829597
31-January-2019,62480.0,62480.0,60556.0,61305.4,61139.61406844107
30-January-2019,61530.0,62130.95,61100.0,61221.0,61617.86263736264
29-January-2019,62355.7,62672.65,61520.05,61974.55,62077.13494809688
28-January-2019,64125.0,64125.0,62300.0,62552.85,62870.088172043004
25-January-2019,65200.0,65529.95,63650.0,63850.45,64683.960132890374
24-January-2019,66690.0,66690.0,64702.25,65009.3,65302.760975609766
23-January-2019,65238.55,66211.1,65238.55,66050.2,65830.8129032258
22-January-2019,65725.6,66148.9,65201.3,65364.9,65503.84615384616
21-January-2019,65564.85,66006.6,65501.0,65880.05,65738.01666666666
18-January-2019,66099.95,66099.95,65616.05,65734.8,65840.19760479043
17-January-2019,66000.9,66356.65,65585.3,65801.5,65864.0494296578
16-January-2019,66236.85,66555.0,65832.15,65935.8,66086.77519379847
15-January-2019,66551.0,66874.55,66000.0,66236.85,66289.95232558141
14-January-2019,66850.0,66939.0,65700.1,66342.0,66379.41326530612
11-January-2019,67199.0,67333.0,66300.0,66938.7,66693.76470588235
10-January-2019,66198.9,66890.0,65747.2,66550.55,66297.06976744186
9-January-2019,66670.8,66999.65,65769.8,65943.15,66167.48943661973
8-January-2019,66699.05,66913.2,66188.0,66378.9,66580.13008130081
7-January-2019,67299.0,67313.1,66550.0,66698.45,66898.45933014354
4-January-2019,66759.4,67315.0,66249.95,66558.6,66292.296306282
3-January-2019,66435.5,67422.45,66300.05,66743.75,66845.11640211641
2-January-2019,66599.0,66918.95,66100.0,66577.35,66502.8032128514
1-January-2019,66940.75,67198.9,66525.85,66785.8,66770.8695652174
31-December-2018,67490.0,67490.0,66897.05,67088.25,67051.08374384238
28-December-2018,67350.0,67448.35,66700.0,66976.0,67143.38418079098
27-December-2018,67899.0,67899.0,66700.0,66889.1,67162.51709401706
26-December-2018,66489.25,67428.15,65269.0,66980.75,66741.89538461537
24-December-2018,67100.0,67350.0,65920.0,66104.85,66463.0
21-December-2018,69269.0,69597.2,66750.0,66966.2,67666.3436341162
20-December-2018,69199.0,69883.55,68728.5,69177.55,69390.69950652098
19-December-2018,67968.0,69458.0,67625.0,69242.55,68027.95741056217
18-December-2018,66686.35,67972.05,66212.3,67518.65,66850.42857142858
17-December-2018,66400.05,67183.95,66400.05,66686.35,66768.81040892193
14-December-2018,67167.0,67428.45,66066.0,66350.35,66504.83161512027
13-December-2018,68359.0,68884.65,67000.0,67206.7,67650.40793201132
12-December-2018,66399.0,68255.0,66280.0,67906.25,67372.20092378753
11-December-2018,64000.0,66200.0,63693.45,65942.05,65166.10512129381
10-December-2018,64555.0,64791.15,64189.0,64313.05,64504.742690058476
7-December-2018,65143.25,65729.45,64900.05,65460.15,65248.256227757985
6-December-2018,65100.0,65257.75,64508.45,64762.8,64873.460992907785
5-December-2018,66499.0,66499.0,65020.0,65188.2,65563.1065830721
4-December-2018,66775.0,66945.1,65800.0,66055.45,66413.92307692308
3-December-2018,69001.0,69001.0,66500.0,66643.85,67095.96022727272
30-November-2018,68250.15,68693.3,67100.1,67353.05,67722.14779874211
29-November-2018,69111.0,69222.35,67900.0,68140.8,68464.83642495782
