Date,Open Price,High Price,Low Price,Close Price,WAP
29-January-2019,743.0,768.0,739.0,762.7,756.9363756355102
28-January-2019,770.0,770.0,736.15,746.65,751.8291905142772
25-January-2019,800.0,805.15,767.9,774.65,788.5972938793325
24-January-2019,821.0,821.0,792.85,796.4,801.3560554368618
23-January-2019,813.0,829.0,805.4,814.35,819.6783681551924
22-January-2019,815.0,822.0,805.0,813.1,812.9757519678552
21-January-2019,805.6,814.55,794.4,806.95,806.6107260849042
18-January-2019,809.0,812.6,798.35,807.4,805.463803936062
17-January-2019,822.75,828.8,808.4,810.8,816.8857114515283
16-January-2019,815.6,827.55,812.65,817.4,819.482739874966
15-January-2019,819.75,825.55,811.2,815.6,819.1212121212124
14-January-2019,812.05,820.5,805.15,814.0,813.4938305269618
11-January-2019,810.3,819.0,808.15,816.4,813.7790655559579
10-January-2019,795.55,817.0,792.85,808.75,808.1393293300046
9-January-2019,817.25,820.0,796.45,806.55,806.2078792327817
8-January-2019,812.1,823.0,808.45,813.85,814.7691568323809
7-January-2019,824.4,828.25,783.0,812.15,819.3422275075252
4-January-2019,819.6,825.0,802.25,821.75,815.1588722007375
3-January-2019,816.0,829.0,805.8,813.6,814.9094800649917
2-January-2019,840.0,842.85,812.05,819.3,826.1388578157198
1-January-2019,843.05,846.7,838.9,842.85,842.8320731492877
31-December-2018,840.0,847.9,836.55,842.6,843.3241225149814
28-December-2018,836.05,839.8,831.75,835.3,835.7757884972169
27-December-2018,841.2,851.75,824.0,826.9,838.1728345457622
26-December-2018,825.2,838.8,813.55,832.3,824.6468018720749
24-December-2018,858.1,863.0,829.0,833.7,839.7985854403862
21-December-2018,860.6,884.85,853.55,859.8,870.1425877655147
20-December-2018,846.3,870.8,846.3,858.45,861.7156905650662
19-December-2018,854.8,862.5,849.05,852.7,856.471362044937
18-December-2018,856.3,864.0,847.1,851.35,853.8165038535171
17-December-2018,855.0,869.0,851.1,856.3,859.0052844771394
14-December-2018,864.0,864.0,846.0,849.55,850.7173102766297
13-December-2018,845.0,879.85,833.45,864.4,864.6975456707655
12-December-2018,790.35,815.35,790.35,812.7,808.2217329296669
11-December-2018,755.0,793.0,755.0,788.95,780.4132663697528
10-December-2018,776.65,783.2,761.1,763.3,767.8527641636405
7-December-2018,768.5,794.9,768.5,790.45,782.9026371456778
6-December-2018,796.0,796.0,769.15,773.35,777.7342289843402
5-December-2018,807.5,817.2,793.75,799.85,801.6720116292073
4-December-2018,806.6,822.0,803.8,812.05,813.0467079852689
3-December-2018,815.0,817.5,795.0,804.55,804.2876486624126
30-November-2018,822.0,828.1,806.1,811.05,816.8540137053352
29-November-2018,816.0,828.0,811.75,823.95,821.9550303801046
28-November-2018,816.0,825.55,812.0,815.4,819.0739578664275
27-November-2018,806.0,820.0,802.1,814.75,812.9915529439052
26-November-2018,813.0,821.7,798.45,806.45,808.3562596599687
22-November-2018,809.8,816.0,800.5,813.2,808.8420995904289
21-November-2018,798.9,808.8,791.0,802.05,802.0172523501375
20-November-2018,784.8,792.0,773.1,788.5,785.357077795719
19-November-2018,785.0,804.5,778.25,783.1,794.471094178801
16-November-2018,769.4,793.9,766.0,776.4,783.7244579327768
15-November-2018,760.05,770.55,757.95,766.4,764.6277872159692
14-November-2018,778.95,778.95,725.75,764.95,755.0002852859233
13-November-2018,762.75,773.55,752.7,771.0,763.1336922482947
12-November-2018,773.0,786.55,755.0,765.4,774.3892519211666
9-November-2018,756.0,775.0,742.25,766.45,767.7805005019893
7-November-2018,756.05,759.9,750.25,756.0,755.8011727078891
6-November-2018,767.7,767.7,737.25,749.75,753.6661796111048
5-November-2018,757.1,771.0,748.5,757.55,758.1293357439398
2-November-2018,773.0,783.6,751.35,757.1,766.4170648116296
1-November-2018,763.7,786.0,749.6,765.85,774.7339855785518
31-October-2018,740.0,759.85,734.55,751.75,749.0192786209061
30-October-2018,740.0,765.45,723.75,746.8,744.8868137244472
29-October-2018,696.0,763.25,688.75,743.85,743.4117952468414
26-October-2018,628.0,701.7,622.75,689.6,677.1256512839599
25-October-2018,642.0,642.0,616.65,620.25,629.8882365841728
24-October-2018,637.0,656.8,622.2,645.2,642.3344743454353
23-October-2018,627.5,632.45,604.15,619.9,611.1351935749587
22-October-2018,643.25,644.05,623.45,627.3,634.5593098490294
19-October-2018,612.55,648.0,612.55,642.2,635.861262095693
17-October-2018,680.0,683.0,636.75,642.0,663.2970523504537
16-October-2018,695.0,695.0,667.5,673.8,680.0507188039102
15-October-2018,671.95,676.25,659.05,672.25,669.0959454255377
12-October-2018,637.0,668.95,637.0,661.25,657.846115708783
11-October-2018,634.95,647.0,619.3,633.5,640.1961188544792
10-October-2018,604.0,658.3,602.05,650.5,635.461587115137
9-October-2018,632.85,642.9,593.55,602.3,610.0580131783797
8-October-2018,644.0,646.1,618.0,632.85,633.4638585871322
5-October-2018,656.35,670.0,639.55,654.35,661.1672869202142
4-October-2018,660.0,676.5,647.85,661.7,662.0310761709718
3-October-2018,679.9,689.05,659.35,665.95,677.0118382802938
1-October-2018,666.2,673.65,630.2,668.15,653.8866052524888
28-September-2018,709.6,709.6,655.0,666.8,685.2064594081432
27-September-2018,728.2,733.55,697.35,703.0,713.8945398561307
26-September-2018,727.45,733.2,718.0,726.5,726.3031555404287
25-September-2018,730.9,730.9,702.45,720.6,714.8745345483596
24-September-2018,755.3,755.3,721.15,729.15,732.3164554637282
21-September-2018,792.8,792.8,697.5,749.9,751.440852382592
19-September-2018,786.8,795.7,773.0,774.5,785.4450600614583
18-September-2018,798.0,804.3,779.75,785.2,791.9521320693506
17-September-2018,792.0,807.2,779.7,798.1,795.2441316665165
14-September-2018,792.65,802.4,787.4,793.75,794.992782450557
12-September-2018,782.45,787.15,768.75,782.7,779.5320416487763
11-September-2018,792.75,798.9,775.1,778.7,786.2382777941608
10-September-2018,807.8,808.0,785.7,787.8,794.8708160866672
7-September-2018,792.05,810.5,789.4,807.7,803.942235193968
6-September-2018,795.0,799.75,781.5,795.6,792.1160352632833
5-September-2018,820.0,820.0,770.8,788.7,781.2058834495357
4-September-2018,841.55,843.4,793.2,806.0,813.2088743820811
3-September-2018,846.65,856.0,833.65,837.5,846.1411467293982
31-August-2018,849.0,853.35,836.0,842.25,844.1750480623292
30-August-2018,829.95,850.0,825.0,845.3,839.8791869383374
29-August-2018,829.95,837.35,823.6,826.15,829.6775865348044
28-August-2018,831.0,839.95,821.6,824.95,831.4474550178003
27-August-2018,813.9,824.0,808.25,819.85,815.0251260806914
24-August-2018,813.0,823.75,802.6,805.85,814.6562053594479
23-August-2018,787.95,815.7,787.05,802.95,806.238991842036
21-August-2018,786.5,793.75,780.35,782.95,786.9176321573593
20-August-2018,800.0,802.55,774.0,779.0,788.638877011986
17-August-2018,775.65,801.0,760.0,794.8,780.2960608135489
16-August-2018,761.25,777.2,760.5,770.85,770.2386592333853
14-August-2018,783.55,792.55,756.0,762.4,768.7725984990619
13-August-2018,784.0,797.35,778.4,784.75,789.390257369858
10-August-2018,791.0,800.0,782.15,789.25,793.0568834117073
9-August-2018,780.0,794.1,766.35,791.6,783.1219708104044
8-August-2018,799.85,799.85,777.05,780.0,783.3824680359944
7-August-2018,822.4,822.4,792.95,798.3,801.336356440122
6-August-2018,819.9,822.8,810.0,812.75,815.6374156758974
3-August-2018,795.0,810.45,795.0,803.95,803.1713947040622
2-August-2018,797.0,808.4,785.0,793.35,794.9368432455855
1-August-2018,838.95,838.95,791.0,802.2,805.5703454011392
31-July-2018,855.0,865.7,830.1,838.3,848.0032054860058
30-July-2018,858.8,865.3,844.25,851.1,853.9316062949057
27-July-2018,838.0,856.15,832.6,852.05,848.0857763016818
26-July-2018,845.0,855.05,833.55,836.6,842.0645082831122
25-July-2018,840.0,854.0,830.25,843.75,843.3915391888916
24-July-2018,820.0,840.6,812.15,836.25,830.4002864899977
23-July-2018,801.0,826.35,787.0,818.45,810.0730657670723
20-July-2018,840.0,840.0,796.0,799.4,803.5991302738713
19-July-2018,817.0,829.25,793.05,821.45,817.3016898891783
18-July-2018,843.55,848.1,801.75,818.25,820.9150343295639
17-July-2018,840.05,855.65,830.0,838.0,842.2534344120418
16-July-2018,886.9,886.9,823.0,829.45,846.7524381440924
13-July-2018,900.0,908.55,880.7,885.25,890.611621429418
12-July-2018,902.0,917.6,894.85,897.75,905.2021458287717
11-July-2018,921.0,924.7,896.0,899.95,907.1780795419376
10-July-2018,903.0,939.8,902.55,927.0,928.9123165480272
9-July-2018,900.0,904.0,888.85,900.8,898.7027430982943
6-July-2018,882.9,907.8,881.8,894.9,896.5076589072487
5-July-2018,894.15,902.0,880.1,883.35,890.7718055293152
4-July-2018,886.0,905.0,875.15,895.15,891.1395265583748
3-July-2018,892.0,903.15,884.0,892.45,893.5115737083268
2-July-2018,918.0,921.65,877.0,893.15,896.7449001199973
29-June-2018,902.7,922.0,897.0,916.65,907.4528577596228
28-June-2018,902.1,922.9,889.35,893.7,905.7175586955934
27-June-2018,955.0,955.85,901.1,909.3,922.5403174441417
26-June-2018,954.65,963.15,943.7,952.95,953.5375231226732
25-June-2018,952.2,967.0,950.6,956.0,957.2277798718434
22-June-2018,955.45,967.95,934.2,962.4,952.8837579336316
21-June-2018,970.0,973.0,951.4,955.45,958.6179615335948
20-June-2018,961.2,973.45,956.8,969.05,967.0548553812674
19-June-2018,980.1,991.5,954.0,963.1,965.2214196367224
18-June-2018,985.0,995.15,978.45,987.65,987.454359912731
15-June-2018,995.7,1013.0,975.1,985.2,994.334511284234
14-June-2018,986.0,1004.55,983.25,999.5,998.0763739734683
13-June-2018,993.0,1010.8,984.0,989.85,999.384151445558
12-June-2018,994.0,996.75,982.65,991.5,989.1209556281444
11-June-2018,992.6,1005.5,981.0,986.85,995.5711322822696
8-June-2018,971.0,993.85,963.1,984.35,977.7435117541718
7-June-2018,984.6,992.0,974.0,979.9,982.116997734338
6-June-2018,957.8,979.65,945.0,975.4,965.381717481904
5-June-2018,953.0,967.15,943.05,950.25,951.6874646434392
4-June-2018,980.0,984.75,943.95,952.3,959.7841433232084
1-June-2018,994.4,996.8,947.05,975.05,970.4632935604336
31-May-2018,1019.0,1023.1,978.0,982.75,991.4941827346324
30-May-2018,1009.15,1025.0,998.85,1009.85,1012.5847008999467
29-May-2018,1050.0,1050.0,998.6,1009.15,1019.3215318404947
28-May-2018,1038.8,1064.0,1022.0,1055.05,1047.9784043931634
25-May-2018,999.2,1037.0,999.2,1027.5,1024.1603262150568
24-May-2018,1006.55,1009.45,975.05,994.2,987.9777502477699
23-May-2018,1015.0,1017.9,994.95,998.7,1003.8056668775928
22-May-2018,1010.7,1024.8,994.85,1012.5,1010.4428676651117
21-May-2018,1046.0,1057.25,998.55,1008.0,1022.6885511727884
18-May-2018,1075.0,1075.0,1032.3,1044.9,1046.9335812190145
17-May-2018,1075.0,1078.0,1051.7,1067.0,1064.3792037378994
16-May-2018,1060.0,1078.95,1044.3,1069.4,1064.2471216943693
15-May-2018,1073.0,1093.2,1050.0,1059.9,1069.5541138809424
14-May-2018,1099.1,1099.1,1066.7,1073.4,1080.0799541246822
11-May-2018,1078.0,1104.55,1078.0,1099.1,1096.861915367483
10-May-2018,1106.0,1123.5,1074.4,1087.9,1090.4707893383356
9-May-2018,1110.0,1125.75,1102.8,1116.85,1116.8969878713203
8-May-2018,1136.0,1140.0,1112.15,1117.25,1118.1814453719262
7-May-2018,1115.0,1136.45,1115.0,1129.2,1128.2544188888405
4-May-2018,1108.0,1117.2,1102.6,1109.05,1109.1145592402543
3-May-2018,1116.0,1127.8,1100.0,1108.0,1109.6674666817257
2-May-2018,1118.0,1151.7,1108.75,1121.1,1132.400236866593
30-April-2018,1101.15,1131.4,1101.15,1110.55,1119.7623399964932
27-April-2018,1120.05,1131.5,1091.8,1101.15,1113.1366702860498
26-April-2018,1140.0,1140.35,1100.05,1111.1,1111.395071747824
25-April-2018,1102.0,1149.15,1083.6,1132.35,1125.5393143490196
24-April-2018,1046.7,1075.0,1045.75,1065.5,1062.9503815451699
23-April-2018,1047.0,1056.35,1034.1,1043.8,1045.1437283047192
20-April-2018,1046.8,1064.5,1043.0,1049.85,1050.31723944868
19-April-2018,1063.0,1063.0,1041.0,1054.25,1049.8401677938532
18-April-2018,1050.0,1060.85,1036.85,1042.05,1046.0396108677958
17-April-2018,1070.25,1072.65,1043.0,1051.25,1053.7114278007552
16-April-2018,1064.75,1077.5,1055.5,1071.15,1069.9069414316705
13-April-2018,1051.0,1073.0,1051.0,1065.7,1061.7046914224236
12-April-2018,1048.0,1069.25,1036.0,1051.2,1055.8736465852305
11-April-2018,1048.0,1048.0,1025.15,1042.5,1038.9203269452046
10-April-2018,1040.05,1048.7,1024.1,1038.4,1037.7183452473637
9-April-2018,1012.0,1043.2,1001.2,1034.8,1025.1694308390263
6-April-2018,969.95,994.5,955.0,990.05,985.3218825991936
5-April-2018,953.4,966.7,951.85,962.5,960.0167103034033
4-April-2018,934.6,967.0,933.0,936.25,945.9938595198497
3-April-2018,920.0,934.8,912.25,931.7,925.0072053752988
2-April-2018,907.55,929.8,903.35,926.0,918.02843999627
28-March-2018,922.0,925.5,895.1,898.55,908.8230688436928
27-March-2018,930.0,938.5,917.15,920.55,925.0216450216452
26-March-2018,891.0,931.5,852.7,923.85,907.4182212827533
23-March-2018,911.35,916.85,887.0,890.5,896.538617018248
22-March-2018,924.0,949.0,913.45,927.55,935.9035259018176
21-March-2018,924.5,936.0,920.05,930.1,929.7848025048168
20-March-2018,894.75,916.45,894.1,910.95,911.3505367967476
19-March-2018,928.15,932.0,898.0,903.4,910.014626338448
16-March-2018,941.0,946.95,922.95,927.25,932.9025818284424
15-March-2018,945.0,955.95,938.9,942.7,947.7497535124478
14-March-2018,925.2,951.35,920.1,945.1,936.780549100146
13-March-2018,902.0,938.5,902.0,925.2,928.7555085612936
12-March-2018,907.0,925.0,901.25,922.85,915.5805201098367
9-March-2018,915.0,918.3,894.95,900.1,905.7532697413707
8-March-2018,891.15,909.95,879.55,906.65,900.9313541252576
7-March-2018,907.6,912.7,874.8,892.6,897.1815174879875
6-March-2018,928.9,939.0,902.0,908.2,922.7768930345427
5-March-2018,936.0,940.45,905.35,921.0,919.2146396945324
1-March-2018,947.0,964.3,934.35,937.45,949.138769200408
28-February-2018,941.0,959.05,929.75,955.15,948.521904131221
27-February-2018,955.0,961.1,944.1,947.9,950.8481417671672
26-February-2018,952.0,969.1,944.0,958.95,960.9896493660857
23-February-2018,921.5,955.8,921.5,951.7,942.7285194235277
22-February-2018,940.0,940.0,921.45,925.65,929.4066735692774
21-February-2018,946.5,962.55,938.45,943.15,948.8056228140974
20-February-2018,940.0,968.0,935.25,955.6,957.0425290936377
19-February-2018,929.0,950.0,918.0,938.85,930.5060741326704
16-February-2018,974.0,977.5,918.8,930.7,934.7179475683977
15-February-2018,995.0,995.0,950.0,962.15,967.4336869107042
14-February-2018,980.1,998.1,969.15,975.1,984.8818753153813
12-February-2018,980.0,993.5,964.2,980.05,981.9613072298444
9-February-2018,937.0,971.55,934.3,965.4,956.2242038530796
8-February-2018,920.0,974.05,916.4,968.7,951.5232938215016
7-February-2018,895.0,931.3,895.0,918.45,918.1842072128787
6-February-2018,898.9,905.0,854.6,887.15,885.9864278982092
5-February-2018,924.0,946.95,870.0,931.75,914.11717261833
2-February-2018,1000.0,1000.0,923.0,935.6,955.7620916528402
1-February-2018,1045.0,1062.0,947.65,1019.55,1007.2106063979808
31-January-2018,1068.0,1080.0,1044.15,1049.15,1057.1852549019611
30-January-2018,1111.0,1111.0,1076.0,1078.05,1087.139224288543
29-January-2018,1072.95,1122.45,1072.95,1107.8,1106.2748611812217
25-January-2018,1130.0,1134.0,1072.05,1076.65,1087.8358516507062
24-January-2018,1110.05,1135.8,1110.05,1123.55,1126.8551046529135
23-January-2018,1106.1,1133.55,1094.1,1126.3,1118.603017024082
22-January-2018,1081.85,1104.9,1081.85,1101.15,1093.9690298507462
19-January-2018,1075.0,1086.4,1059.0,1081.85,1073.9954528408023
18-January-2018,1110.0,1110.5,1048.65,1062.45,1075.2651851160183
17-January-2018,1094.0,1114.15,1068.6,1108.45,1092.523157439106
16-January-2018,1122.0,1134.5,1084.0,1098.65,1117.5592840481163
15-January-2018,1130.0,1141.0,1117.9,1126.9,1130.9636191735333
12-January-2018,1115.95,1131.35,1105.05,1123.7,1121.5255916737954
11-January-2018,1110.05,1127.3,1107.5,1111.9,1117.6547147236968
10-January-2018,1123.0,1130.0,1108.95,1113.0,1116.4026800216568
9-January-2018,1090.05,1141.0,1090.0,1126.75,1129.5340578583955
8-January-2018,1128.95,1128.95,1081.0,1088.15,1100.5788987745507
5-January-2018,1110.0,1117.2,1093.0,1109.6,1108.465998713117
4-January-2018,1061.75,1104.0,1053.75,1096.15,1081.8863031010014
3-January-2018,1053.0,1072.0,1043.0,1058.5,1061.5509612749127
2-January-2018,1055.3,1058.2,1033.95,1047.2,1044.853477507347
1-January-2018,1058.05,1067.25,1046.75,1053.65,1057.740063934348
29-December-2017,1050.0,1064.0,1045.5,1056.0,1056.1532121568916
28-December-2017,1040.0,1056.45,1027.55,1050.35,1048.2515567991659
27-December-2017,1059.75,1059.75,1025.0,1038.2,1040.1055570049566
26-December-2017,1030.0,1059.0,1030.0,1054.1,1050.9179453161053
22-December-2017,1036.0,1038.5,1023.0,1032.15,1029.107222013131
21-December-2017,1028.0,1049.7,1027.0,1036.0,1039.5063672614344
20-December-2017,1032.8,1039.5,1018.0,1020.85,1028.6749237886122
19-December-2017,1026.1,1036.0,1021.5,1027.45,1028.6008000267418
18-December-2017,977.3,1025.0,937.4,1017.25,1002.9035254534816
15-December-2017,980.5,986.0,973.5,976.15,978.8668923853148
14-December-2017,971.0,979.1,959.4,970.9,968.5515525742967
13-December-2017,971.1,997.75,960.2,970.35,983.5231501046692
12-December-2017,958.0,983.3,953.0,977.05,968.4170541876746
11-December-2017,961.2,972.35,955.0,957.65,960.573200034326
8-December-2017,943.0,968.6,943.0,955.35,959.9393813863572
7-December-2017,934.4,949.05,931.75,937.9,940.3440499160547
6-December-2017,941.2,948.4,934.0,936.9,938.9043164602624
5-December-2017,940.8,949.5,932.0,941.0,940.2060738438272
4-December-2017,945.0,960.4,931.0,941.6,945.78844510496
1-December-2017,967.0,978.95,940.0,943.95,955.9086124261224
30-November-2017,972.0,984.75,961.3,966.45,973.5455281975412
29-November-2017,994.35,999.0,977.7,980.6,987.4645624511267
28-November-2017,998.0,1004.45,973.9,984.55,992.1899318566298
27-November-2017,976.05,998.0,975.2,991.2,989.940275836928
24-November-2017,975.55,994.0,970.1,976.85,982.5247938445044
23-November-2017,976.0,985.0,960.1,974.1,974.0125682108439
22-November-2017,970.95,990.0,970.95,976.45,981.2857536764703
21-November-2017,1001.0,1001.0,966.6,970.95,975.1478309494375
20-November-2017,942.0,985.0,941.0,981.0,971.6073818337128
17-November-2017,953.9,968.0,946.35,950.6,961.1410329443843
16-November-2017,924.0,947.5,924.0,941.6,941.1794001709424
15-November-2017,926.85,942.0,915.45,918.8,927.7220106433957
14-November-2017,927.0,944.8,920.5,923.7,931.8698850185997
13-November-2017,942.0,956.15,925.25,927.5,934.0976887781113
10-November-2017,960.25,960.25,940.0,946.1,950.0082986760273
9-November-2017,965.25,979.55,948.25,960.25,961.4016042660927
8-November-2017,971.0,984.0,941.8,958.5,968.5375367352393
7-November-2017,970.0,1003.9,952.0,967.6,981.6159807203104
6-November-2017,971.0,977.25,957.0,963.85,965.6307142381386
3-November-2017,956.1,983.05,955.25,971.5,972.1451272694336
2-November-2017,965.05,975.0,943.4,953.9,960.3063871619594
1-November-2017,893.3,972.0,893.3,963.35,944.0840380078557
31-October-2017,900.9,901.6,888.55,892.5,893.5915786548082
30-October-2017,908.0,909.3,894.2,898.0,901.7990778880361
27-October-2017,879.95,909.55,877.0,900.3,895.4208748114631
26-October-2017,894.5,894.5,869.05,872.45,875.4909990031468
25-October-2017,912.0,921.0,880.0,887.95,893.2588853782922
24-October-2017,918.0,918.0,892.05,901.45,901.2505480675543
23-October-2017,893.0,912.9,890.1,906.35,899.0933976848535
19-October-2017,887.15,900.95,887.0,892.5,894.7135684973372
18-October-2017,850.0,890.4,850.0,884.55,880.8296648275049
17-October-2017,853.25,865.0,852.6,861.0,859.0092584679373
16-October-2017,849.0,867.0,849.0,855.5,857.8399433854307
13-October-2017,855.0,856.0,841.9,847.7,848.4732259745543
12-October-2017,849.4,853.55,828.55,845.85,841.8570488927866
11-October-2017,870.3,876.75,835.55,840.3,851.1104632518002
10-October-2017,855.0,876.2,852.0,868.75,868.1013196152986
9-October-2017,853.0,869.2,848.0,851.3,856.7056959358089
6-October-2017,854.9,858.35,844.4,848.05,852.3229286443326
5-October-2017,815.0,848.0,804.15,837.6,831.8964989120386
4-October-2017,810.15,820.0,804.65,815.95,813.8805447125619
3-October-2017,815.0,827.75,802.8,806.2,814.1528409789694
29-September-2017,811.0,836.95,810.35,813.65,823.8943925445558
28-September-2017,782.0,814.2,782.0,810.65,803.1884329425221
27-September-2017,817.0,822.0,777.35,785.95,793.1605136839987
26-September-2017,805.0,817.3,774.15,813.7,797.5240651831782
25-September-2017,810.55,830.0,773.85,796.2,792.9360937167198
22-September-2017,850.2,859.5,810.0,827.1,833.795820039318
21-September-2017,866.0,876.35,846.15,861.55,858.7099063241266
20-September-2017,869.0,890.15,868.85,871.3,877.2184537602693
19-September-2017,887.0,892.85,878.8,883.15,885.4374962437646
18-September-2017,882.5,899.0,882.4,885.3,890.063556116015
15-September-2017,892.0,897.8,877.45,880.55,886.3489298724954
14-September-2017,894.0,906.6,887.45,895.35,897.8972625259096
13-September-2017,900.0,914.65,881.25,886.8,897.3834435521965
12-September-2017,901.0,918.35,893.05,908.35,909.9695387000032
11-September-2017,889.25,912.7,884.25,899.85,902.0262205553363
8-September-2017,901.85,901.85,871.95,884.5,885.4488393585212
7-September-2017,855.5,898.15,855.5,893.4,885.798092457758
6-September-2017,850.05,865.0,843.0,856.15,857.550619039847
5-September-2017,865.0,869.4,849.55,853.15,858.0558001235713
4-September-2017,811.5,864.0,802.55,857.85,845.5082676674867
1-September-2017,775.0,814.8,775.0,811.5,802.7751702971779
31-August-2017,769.95,781.95,763.0,776.55,772.4731003882422
30-August-2017,761.0,777.7,758.0,764.25,768.6120346166534
29-August-2017,759.1,790.15,751.9,756.45,772.7895963598407
28-August-2017,737.4,771.75,737.4,764.3,756.9792861695346
24-August-2017,740.0,745.0,730.0,732.8,735.5288096903647
23-August-2017,732.0,750.2,732.0,737.5,741.4397987941923
22-August-2017,753.6,757.5,726.1,729.6,736.4204570558924
21-August-2017,774.95,781.65,742.85,745.15,758.7208847749597
18-August-2017,750.8,799.0,750.0,774.8,780.9741802189667
17-August-2017,742.05,753.75,738.2,745.75,746.0547622285687
16-August-2017,735.65,749.6,730.3,739.1,741.0717910401297
14-August-2017,731.0,740.95,723.9,730.3,732.1109921607901
11-August-2017,717.0,735.1,686.2,719.45,711.6176097972972
10-August-2017,777.05,778.4,713.5,723.35,742.6691251271617
9-August-2017,776.0,800.0,757.05,779.7,787.8597292796446
8-August-2017,779.0,784.0,766.15,774.7,772.8301201116948
7-August-2017,775.0,781.0,771.0,776.75,775.4802045706517
4-August-2017,765.35,778.7,762.0,769.05,771.2388184115242
3-August-2017,778.0,778.0,756.6,761.65,763.4658646180608
2-August-2017,792.55,797.8,774.3,776.7,783.5429809901817
1-August-2017,804.95,804.95,786.2,789.55,792.9867793197037
31-July-2017,790.0,806.05,787.35,793.55,796.6257386376117
28-July-2017,793.0,800.0,778.95,787.65,789.3603610323734
27-July-2017,807.0,813.85,782.0,785.3,792.1641402057628
26-July-2017,806.1,816.7,795.5,805.3,808.5633960017857
25-July-2017,811.9,813.0,799.5,807.65,806.3856267080287
24-July-2017,802.0,818.4,801.2,807.65,810.587631516131
21-July-2017,810.0,816.1,792.35,801.85,802.3094537720053
20-July-2017,804.95,820.95,795.85,808.5,811.7548198255298
19-July-2017,803.95,806.65,793.2,796.4,800.896984856312
18-July-2017,798.85,813.05,791.8,795.9,802.0721504604712
17-July-2017,790.0,814.8,780.65,800.7,804.9085229673448
14-July-2017,808.0,808.5,788.7,793.4,794.7732125763936
13-July-2017,815.0,819.25,802.2,805.55,807.3582774261421
12-July-2017,803.8,809.0,791.2,801.85,799.4726093249792
11-July-2017,815.0,826.95,785.15,789.5,809.0022235149635
10-July-2017,816.0,829.0,812.0,814.6,817.8846659122541
7-July-2017,818.0,828.9,805.05,808.05,816.8876680303916
6-July-2017,818.8,839.8,806.6,819.05,827.9917741289547
5-July-2017,772.0,818.5,757.35,814.9,798.780111216601
4-July-2017,771.0,781.8,763.0,765.7,770.9054401946362
3-July-2017,729.9,771.0,725.5,766.95,758.7909241859711
30-June-2017,720.0,734.4,711.0,723.25,723.8457049157203
29-June-2017,715.0,728.0,711.1,719.1,718.6440363322946
28-June-2017,721.0,721.0,701.7,713.55,712.672616499259
27-June-2017,729.9,729.9,693.0,699.25,703.2328960577138
23-June-2017,731.5,735.0,709.0,712.7,719.928089106976
22-June-2017,749.0,751.6,726.8,731.5,740.1959922814308
21-June-2017,723.0,752.55,723.0,743.2,744.9300796123227
20-June-2017,748.0,748.0,732.0,736.85,739.748468144503
19-June-2017,745.0,748.35,728.2,731.15,736.2327123460685
16-June-2017,730.0,749.45,730.0,739.1,743.2633614876854
15-June-2017,725.0,738.5,719.85,729.8,730.3833157833159
14-June-2017,710.0,729.9,704.3,722.55,714.612918018908
13-June-2017,722.6,746.8,719.0,730.65,736.2803782118999
12-June-2017,731.05,742.0,714.95,718.05,727.4280627933322
9-June-2017,731.5,736.0,726.0,730.7,729.6802349979017
8-June-2017,728.0,738.0,722.15,732.35,730.6673550259529
7-June-2017,732.75,742.0,722.0,730.0,733.1848190920468
